10000 61731
3294 6563 0.00790
3294 6848 0.01219
3294 8047 0.01865
3294 8155 0.01805
3294 8918 0.00935
3294 9526 0.01370
3293 3427 0.01013
3293 3792 0.01037
3293 4404 0.01729
3293 4424 0.01217
3293 5079 0.00271
3293 5519 0.01813
3293 7303 0.01054
3293 8900 0.01982
3293 8907 0.01633
3293 9160 0.01108
3292 4548 0.00465
3292 4626 0.01468
3292 4691 0.01031
3292 4875 0.01091
3292 5087 0.01600
3292 5222 0.01929
3292 6641 0.00771
3292 6930 0.01934
3292 8286 0.01396
3292 9661 0.01735
3291 5208 0.00913
3291 5594 0.01069
3291 6732 0.01184
3291 7938 0.01955
3291 8069 0.01941
3291 8463 0.01494
3291 8943 0.01392
3290 3558 0.01558
3290 4183 0.00908
3290 5164 0.01578
3290 5568 0.01802
3290 6359 0.00115
3290 7300 0.01690
3290 8075 0.01587
3290 9671 0.00573
3289 4367 0.01670
3289 4751 0.01075
3289 5006 0.01837
3289 5759 0.00607
3289 7059 0.01809
3289 7382 0.01188
3289 7589 0.00845
3289 8174 0.00705
3289 8734 0.01603
3289 8788 0.00146
3289 9067 0.00820
3289 9963 0.00772
3288 3853 0.01856
3288 3930 0.01552
3288 7517 0.00831
3288 7853 0.01543
3288 7943 0.01394
3288 8303 0.01127
3288 9064 0.01902
3288 9496 0.00987
3288 9964 0.01878
3287 3634 0.01750
3287 4522 0.01101
3287 5456 0.01527
3287 5834 0.01950
3287 5979 0.01994
3287 6796 0.01199
3287 7870 0.00830
3287 9099 0.01134
3287 9242 0.01111
3286 3388 0.01314
3286 3600 0.01418
3286 4232 0.01701
3286 4360 0.00550
3286 4439 0.01765
3286 4812 0.01398
3286 5764 0.00999
3286 6407 0.01104
3286 6648 0.00880
3286 6697 0.01797
3286 8743 0.01638
3286 8944 0.01957
3286 8978 0.01787
3285 4110 0.01400
3285 4414 0.01769
3285 4839 0.01578
3285 6487 0.01864
3285 6814 0.01759
3285 6953 0.01443
3285 7106 0.01899
3285 7242 0.00876
3285 8428 0.01626
3284 3543 0.01797
3284 4291 0.01010
3284 5247 0.01839
3284 5279 0.01282
3284 5620 0.00908
3284 6380 0.01581
3284 6969 0.01717
3284 7079 0.01527
3284 7230 0.01603
3284 7235 0.01565
3284 7642 0.00767
3284 7678 0.01100
3284 7912 0.00701
3284 8213 0.00197
3284 8631 0.01729
3284 9697 0.01762
3283 3739 0.01150
3283 4813 0.01638
3283 5013 0.00643
3283 6198 0.01511
3283 6566 0.01628
3283 7186 0.00966
3283 8133 0.01836
3283 9337 0.00733
3283 9544 0.01245
3283 9683 0.00752
3283 9688 0.01648
3282 3892 0.01162
3282 4917 0.01692
3282 5453 0.00933
3282 6024 0.01290
3282 7418 0.01005
3282 8323 0.00987
3282 9581 0.01295
3282 9582 0.01710
3281 5865 0.01425
3281 5898 0.01862
3281 9494 0.01164
3281 9853 0.00066
3280 5050 0.01213
3280 5336 0.01868
3280 5481 0.01516
3280 6286 0.01448
3280 6632 0.00851
3280 7213 0.00871
3280 7547 0.01681
3280 8088 0.01054
3280 8263 0.01213
3280 8667 0.00919
3280 8879 0.01793
3280 8928 0.01740
3279 3553 0.01447
3279 4310 0.01884
3279 5573 0.01447
3279 5731 0.01907
3279 5777 0.01802
3279 5837 0.01015
3279 5922 0.01916
3279 8447 0.01351
3279 8468 0.01029
3279 9896 0.01127
3278 3463 0.01120
3278 4992 0.01991
3278 5897 0.01404
3278 6421 0.01684
3278 6450 0.01461
3278 6757 0.00827
3278 6785 0.01145
3278 7034 0.01366
3278 7855 0.01941
3278 8131 0.00099
3278 8480 0.01666
3278 9231 0.01954
3278 9709 0.01806
3278 9829 0.01002
3277 4059 0.01405
3277 4206 0.01046
3277 4470 0.01578
3277 5367 0.01741
3277 5926 0.01626
3277 7426 0.01644
3277 7946 0.01528
3277 8820 0.01742
3277 8910 0.01530
3277 9487 0.01350
3276 4827 0.01836
3276 5095 0.01987
3276 5289 0.00622
3276 6106 0.01686
3276 7650 0.00530
3276 8325 0.00712
3276 8589 0.01932
3276 9781 0.00404
3276 9816 0.00978
3275 3536 0.01583
3275 3818 0.01384
3275 6415 0.01692
3275 6691 0.01513
3275 7533 0.00452
3275 7928 0.01833
3275 8258 0.00420
3275 9998 0.00606
3274 4514 0.01700
3274 5032 0.01466
3274 5833 0.00538
3274 6304 0.01200
3274 6654 0.01338
3274 8267 0.01501
3274 8691 0.01972
3273 3667 0.01742
3273 3719 0.01028
3273 5562 0.01741
3273 5847 0.01258
3273 5888 0.01954
3273 6949 0.00821
3273 9535 0.01671
3272 3511 0.00732
3272 4332 0.01414
3272 4379 0.01827
3272 4923 0.00500
3272 5294 0.01883
3272 6418 0.00768
3272 6581 0.01768
3272 9782 0.01494
3271 3312 0.01104
3271 3736 0.01405
3271 5114 0.00787
3271 5640 0.01212
3271 6589 0.01924
3271 6820 0.01321
3271 6978 0.00527
3271 7441 0.01020
3271 8021 0.01833
3271 8293 0.01637
3271 8349 0.01475
3271 9926 0.01160
3270 3525 0.01971
3270 3838 0.01675
3270 7020 0.01295
3270 7618 0.00769
3270 8187 0.01547
3270 9035 0.00800
3270 9529 0.01414
3270 9780 0.01970
3269 4786 0.01364
3269 5118 0.01358
3269 6537 0.01860
3269 6620 0.01092
3269 7635 0.01911
3269 8089 0.01937
3269 8404 0.01822
3269 8690 0.01853
3269 9384 0.01835
3268 4450 0.01881
3268 5521 0.01780
3268 5567 0.01982
3268 7504 0.01943
3268 7728 0.01181
3268 7980 0.01842
3268 8704 0.01304
3268 9080 0.01765
3268 9183 0.01438
3267 3381 0.00894
3267 3829 0.01678
3267 4130 0.01990
3267 4761 0.01796
3267 4899 0.01971
3267 5442 0.01358
3267 6033 0.01209
3267 7576 0.00035
3267 8550 0.01221
3267 8699 0.00823
3267 9088 0.01556
3267 9508 0.00179
3266 3794 0.01825
3266 4626 0.01337
3266 4677 0.01402
3266 4691 0.01784
3266 6211 0.00655
3266 6638 0.01985
3266 6726 0.00829
3266 6930 0.01053
3266 9488 0.01292
3265 3878 0.00837
3265 4946 0.01718
3265 6433 0.01757
3265 6447 0.00542
3265 6593 0.01664
3265 6746 0.01939
3265 7062 0.01829
3265 7100 0.00356
3265 7574 0.00426
3264 3569 0.01629
3264 4698 0.01993
3264 4931 0.01763
3264 5695 0.01717
3264 5753 0.00590
3264 5963 0.01190
3264 6004 0.00752
3264 6258 0.01554
3264 7905 0.01414
3264 9238 0.01586
3263 3781 0.01530
3263 3783 0.01831
3263 4423 0.01176
3263 5656 0.01508
3263 5677 0.01910
3263 6403 0.00176
3263 8659 0.01270
3262 5542 0.01724
3262 6254 0.01663
3262 7159 0.00963
3262 7977 0.01275
3261 3906 0.01896
3261 4492 0.00762
3261 4960 0.01907
3261 6151 0.01879
3261 6817 0.00412
3261 7023 0.01176
3261 7540 0.01386
3260 4758 0.00585
3260 5249 0.01748
3260 5337 0.01641
3260 6361 0.01059
3260 6539 0.00977
3260 7910 0.01346
3260 8335 0.01204
3260 8479 0.00984
3260 8522 0.01055
3260 9398 0.01394
3260 9893 0.00956
3259 5545 0.01410
3259 7004 0.01536
3259 7122 0.01119
3258 3419 0.00606
3258 4009 0.01979
3258 5067 0.01767
3258 6012 0.00222
3258 6366 0.01898
3258 8877 0.01717
3258 9586 0.01079
3257 3324 0.01527
3257 3335 0.01340
3257 3524 0.01585
3257 4395 0.01165
3257 4783 0.01924
3257 5449 0.01436
3257 5791 0.00995
3257 6413 0.01836
3257 9641 0.01302
3256 3476 0.01211
3256 3544 0.01162
3256 3753 0.01190
3256 4288 0.00506
3256 4443 0.01662
3256 5693 0.01598
3256 8371 0.01169
3256 8415 0.01895
3256 8973 0.01825
3255 3309 0.01952
3255 5668 0.01548
3255 8014 0.01762
3255 9121 0.01993
3255 9226 0.01940
3254 3296 0.01669
3254 3566 0.01239
3254 4684 0.00924
3254 4698 0.01454
3254 4931 0.00833
3254 5753 0.01759
3254 5963 0.01155
3254 8211 0.01380
3254 8284 0.00787
3254 8558 0.01659
3253 3542 0.00644
3253 4576 0.01310
3253 6204 0.01675
3253 8689 0.01343
3253 9215 0.01560
3253 9311 0.01715
3253 9579 0.01055
3253 9860 0.00762
3252 3662 0.01262
3252 4270 0.00427
3252 5439 0.01827
3252 7389 0.00563
3252 7590 0.01376
3252 7726 0.01586
3252 7845 0.00267
3252 9426 0.01639
3252 9667 0.01945
3252 9809 0.01220
3251 3793 0.00692
3251 4868 0.01319
3251 5507 0.00972
3251 5945 0.01096
3251 6495 0.00908
3251 6674 0.00995
3251 7172 0.00877
3251 8054 0.00623
3251 9728 0.01049
3250 3808 0.00753
3250 4003 0.01854
3250 5175 0.01758
3250 6043 0.01433
3250 7231 0.00815
3250 9273 0.01462
3250 9818 0.01718
3249 3298 0.01492
3249 4317 0.01295
3249 4955 0.01766
3249 5375 0.00216
3248 4330 0.01736
3248 4865 0.01737
3248 8678 0.00064
3248 8793 0.00847
3248 9290 0.01765
3248 9691 0.00178
3248 9953 0.01325
3247 3376 0.01812
3247 3612 0.01858
3247 4035 0.01468
3247 5685 0.01164
3247 6030 0.01745
3247 7359 0.00740
3247 7782 0.01815
3247 8278 0.01425
3247 9232 0.01058
3247 9416 0.00873
3246 3679 0.00978
3246 3905 0.01345
3246 5018 0.01915
3246 5488 0.00708
3246 5853 0.01626
3246 7154 0.01486
3246 7244 0.01488
3246 9218 0.01180
3246 9313 0.00392
3246 9368 0.01706
3246 9469 0.01304
3245 3409 0.00555
3245 3465 0.01129
3245 4084 0.01420
3245 4549 0.01127
3245 4593 0.01905
3245 6260 0.01362
3245 6497 0.01234
3245 6695 0.00958
3245 7187 0.00806
3245 7279 0.01321
3245 7841 0.01672
3245 8108 0.01975
3245 9345 0.01509
3245 9640 0.01372
3245 9815 0.01371
3244 4455 0.01122
3244 4789 0.00603
3244 5352 0.01634
3244 8342 0.01925
3244 8818 0.01418
3244 9388 0.01412
3244 9785 0.01736
3243 3829 0.01631
3243 4130 0.01769
3243 4499 0.01254
3243 6154 0.01588
3243 7084 0.01493
3243 7735 0.00265
3243 8498 0.00153
3243 9531 0.01509
3243 9593 0.00988
3243 9827 0.00525
3242 3584 0.01808
3242 4050 0.01879
3242 4852 0.01942
3242 6262 0.01120
3242 7322 0.01886
3242 7555 0.01273
3242 7657 0.01853
3242 8296 0.01397
3242 8838 0.01457
3242 9306 0.01299
3241 3719 0.01687
3241 4289 0.00671
3241 4441 0.01425
3241 4741 0.01864
3241 4829 0.00878
3241 8251 0.01626
3241 8647 0.01644
3240 3343 0.01332
3240 6746 0.01012
3240 7100 0.01693
3240 7189 0.01035
3240 7863 0.01443
3240 8273 0.00988
3240 9000 0.00692
3240 9166 0.01735
3240 9278 0.01932
3239 3404 0.00263
3239 3633 0.01071
3239 4031 0.01452
3239 4890 0.00601
3239 4959 0.00976
3239 6296 0.00329
3239 6595 0.01597
3239 8472 0.01995
3239 9202 0.01754
3239 9372 0.01744
3238 3286 0.01489
3238 3388 0.01808
3238 4360 0.01560
3238 4439 0.01894
3238 4812 0.00575
3238 4934 0.01558
3238 5582 0.01884
3238 6407 0.01718
3238 6648 0.00955
3238 6697 0.00349
3238 7287 0.01189
3238 7978 0.01702
3238 8743 0.00579
3238 8978 0.00383
3237 3665 0.00407
3237 5179 0.01835
3237 5454 0.01715
3237 7247 0.01917
3237 8274 0.01956
3237 8628 0.01323
3236 3376 0.01127
3236 3464 0.01114
3236 3699 0.01657
3236 4035 0.01040
3236 4313 0.00261
3236 4527 0.00893
3236 6137 0.00361
3236 7359 0.01650
3236 7781 0.01959
3236 7782 0.01109
3236 7941 0.01627
3236 8116 0.01551
3236 8278 0.01519
3236 8497 0.01787
3236 9416 0.01396
3235 3736 0.01983
3235 3932 0.00507
3235 4475 0.00340
3235 5293 0.00950
3235 6501 0.01114
3235 7441 0.01824
3235 8021 0.01206
3235 9659 0.01057
3235 9801 0.00460
3234 3330 0.01954
3234 4133 0.01106
3234 4230 0.01338
3234 4847 0.00643
3234 5126 0.00788
3234 6880 0.01636
3234 9571 0.01067
3234 9779 0.00366
3233 3286 0.01631
3233 4232 0.01538
3233 4360 0.01756
3233 4806 0.01320
3233 5764 0.00692
3233 6002 0.00819
3233 6067 0.01575
3233 8666 0.01191
3232 6115 0.01811
3232 6387 0.01251
3232 7192 0.00298
3232 7330 0.01747
3232 7340 0.00429
3232 9195 0.01707
3232 9515 0.01743
3231 3714 0.00735
3231 6355 0.01576
3231 6637 0.01846
3231 6950 0.01467
3231 7592 0.01482
3231 9248 0.00787
3230 3470 0.01311
3230 3995 0.01978
3230 5825 0.01287
3230 6309 0.01221
3230 7124 0.01561
3230 8056 0.01298
3230 8443 0.01666
3230 8470 0.00820
3230 8997 0.01783
3229 3649 0.01150
3229 4777 0.00668
3229 5143 0.00243
3229 5976 0.01925
3229 6085 0.01842
3229 6906 0.01673
3229 7194 0.00707
3229 8509 0.01851
3229 8934 0.01841
3229 9172 0.01096
3228 4646 0.00714
3228 5133 0.01423
3228 5894 0.01606
3228 6170 0.00758
3228 6232 0.01882
3228 7035 0.00834
3228 8036 0.01669
3228 9076 0.01888
3228 9692 0.01766
3227 3868 0.01386
3227 3923 0.01391
3227 6084 0.00795
3227 6572 0.01876
3227 7709 0.01528
3227 7902 0.01267
3227 7961 0.01659
3227 8104 0.01543
3226 3426 0.01565
3226 4157 0.01697
3226 4263 0.00406
3226 4534 0.01394
3226 4792 0.01582
3226 4902 0.01726
3226 5267 0.01277
3226 5347 0.01455
3226 5528 0.01666
3226 6363 0.01573
3226 6912 0.01768
3225 3295 0.01184
3225 5340 0.00986
3225 6842 0.01605
3225 6883 0.01914
3225 7816 0.01972
3225 7867 0.01509
3225 9058 0.01122
3225 9460 0.01995
3224 3349 0.01818
3224 4134 0.00078
3224 4192 0.00461
3224 4568 0.01361
3224 5194 0.01300
3224 6428 0.01089
3224 6510 0.01851
3224 9022 0.01658
3223 7282 0.01393
3223 7653 0.01852
3223 7799 0.00181
3223 8119 0.01145
3223 9771 0.01335
3222 3701 0.00819
3222 3838 0.01700
3222 6378 0.01416
3222 7019 0.00682
3222 7216 0.01526
3222 7686 0.00988
3222 9029 0.01124
3222 9109 0.01693
3221 3538 0.01382
3221 3923 0.01071
3221 5215 0.01596
3221 6915 0.01272
3221 7709 0.01654
3221 7840 0.01606
3221 7902 0.01349
3221 8104 0.01229
3220 4835 0.01027
3220 5987 0.00898
3220 8526 0.01445
3220 9602 0.01997
3219 3539 0.01776
3219 5128 0.01782
3219 5407 0.00821
3219 5568 0.01312
3219 5602 0.01700
3219 7160 0.00438
3219 7300 0.01390
3219 8075 0.01688
3219 9041 0.01633
3219 9945 0.01771
3218 3313 0.01950
3218 3431 0.01030
3218 3887 0.01252
3218 4159 0.00239
3218 6299 0.00795
3218 7026 0.00451
3218 7101 0.00882
3218 7788 0.00755
3218 9244 0.01778
3218 9434 0.01370
3217 3583 0.01801
3217 3599 0.01719
3217 3622 0.01600
3217 5523 0.01872
3217 5595 0.00370
3217 6335 0.01547
3217 7668 0.01637
3217 8643 0.01133
3217 9314 0.01301
3217 9540 0.01259
3216 3479 0.01756
3216 3530 0.01721
3216 3646 0.00940
3216 3763 0.01793
3216 4006 0.00704
3216 5389 0.00800
3216 6857 0.01138
3216 7691 0.01484
3216 7792 0.01296
3216 8047 0.01797
3216 8154 0.01299
3216 9146 0.00377
3216 9157 0.00599
3215 5792 0.01946
3215 6340 0.01751
3215 9187 0.01480
3215 9447 0.01922
3214 5235 0.00984
3214 6015 0.01420
3214 6125 0.01505
3214 6438 0.00957
3214 7295 0.01036
3214 8872 0.01252
3214 9043 0.01597
3214 9271 0.00873
3214 9335 0.00689
3214 9915 0.01432
3213 3463 0.01573
3213 3754 0.01602
3213 6449 0.00265
3213 6728 0.00384
3213 7089 0.01491
3213 7168 0.01595
3213 7855 0.01823
3213 8544 0.01246
3213 8950 0.01327
3213 9476 0.01890
3213 9829 0.01797
3213 9851 0.01395
3212 3272 0.01701
3212 3834 0.01441
3212 4332 0.01835
3212 4923 0.01350
3212 5233 0.01189
3212 8662 0.01862
3212 9180 0.01683
3212 9480 0.00818
3212 9782 0.01605
3211 4215 0.00723
3211 4873 0.00880
3211 5048 0.01346
3211 5907 0.01806
3211 5916 0.01502
3211 7195 0.01309
3211 7710 0.01313
3211 8149 0.00899
3211 8983 0.01170
3211 9761 0.01311
3210 3619 0.01912
3210 3703 0.01097
3210 6208 0.01902
3210 6437 0.01386
3210 6807 0.01141
3210 6882 0.00831
3210 8246 0.01532
3210 8610 0.01217
3210 9910 0.01921
3210 9920 0.00909
3209 3778 0.00460
3209 3896 0.01747
3209 4255 0.01285
3209 4932 0.01702
3209 5153 0.01568
3209 6560 0.01045
3209 7377 0.00441
3209 8503 0.01696
3209 8989 0.00746
3209 9163 0.01964
3209 9259 0.01720
3209 9795 0.01545
3208 4438 0.00665
3208 4947 0.01874
3208 5914 0.00384
3208 6698 0.00815
3208 7113 0.00926
3208 7142 0.01814
3208 7209 0.00540
3208 7210 0.01365
3208 7968 0.01238
3208 9309 0.00850
3208 9694 0.00774
3207 3339 0.01937
3207 3446 0.00995
3207 4766 0.01027
3207 8212 0.01830
3207 8719 0.01702
3207 8810 0.01112
3207 9219 0.01840
3207 9752 0.01526
3206 4974 0.01987
3206 5428 0.00496
3206 6026 0.00966
3206 8199 0.00549
3206 8912 0.01679
3205 3323 0.01987
3205 4087 0.01524
3205 4175 0.01409
3205 4991 0.00555
3205 6439 0.01938
3205 6522 0.01331
3205 7031 0.01747
3205 9658 0.01723
3204 3352 0.01674
3204 5647 0.01093
3204 5798 0.00234
3204 7762 0.01188
3204 7774 0.00712
3204 9717 0.01833
3203 3462 0.01530
3203 3712 0.01568
3203 3795 0.01714
3203 5040 0.00452
3203 7147 0.01386
3203 7165 0.01568
3203 9198 0.00798
3202 3376 0.01408
3202 3503 0.01871
3202 3612 0.01412
3202 4877 0.01988
3202 5685 0.00864
3202 6661 0.01814
3202 7359 0.01584
3202 7782 0.01426
3202 9232 0.00975
3202 9416 0.01974
3202 9903 0.01561
3201 5272 0.01415
3201 5624 0.00822
3201 5889 0.01793
3201 6297 0.00658
3201 6615 0.01601
3201 8022 0.01391
3201 8677 0.01708
3201 9566 0.01596
3200 3209 0.01334
3200 3484 0.01605
3200 3778 0.01086
3200 3896 0.01585
3200 4419 0.01771
3200 5153 0.01284
3200 6560 0.01614
3200 7362 0.01498
3200 7377 0.00904
3200 7885 0.01357
3200 8503 0.01166
3200 8989 0.01490
3200 9259 0.00972
3200 9514 0.01305
3200 9795 0.00221
3199 5081 0.01419
3199 6888 0.01514
3199 7543 0.01209
3199 8650 0.01615
3199 9501 0.01387
3198 3907 0.01696
3198 4343 0.01217
3198 4647 0.01214
3198 5299 0.01965
3198 5872 0.01136
3198 6619 0.01427
3198 7922 0.00535
3198 8959 0.01534
3198 8993 0.01618
3198 9052 0.00773
3198 9655 0.01255
3197 3776 0.01753
3197 4094 0.01114
3197 4181 0.01366
3197 4429 0.01944
3197 4507 0.01633
3197 5459 0.01426
3197 6057 0.01266
3197 6798 0.01217
3197 7011 0.01619
3197 7947 0.01319
3197 8366 0.00869
3197 8685 0.00949
3197 9182 0.01498
3196 3433 0.00729
3196 3475 0.01814
3196 4107 0.00494
3196 6106 0.01660
3196 6222 0.01507
3196 6926 0.00654
3196 7010 0.00678
3196 7275 0.01632
3196 8848 0.00140
3195 3749 0.01889
3195 3996 0.01501
3195 4436 0.00316
3195 4458 0.01910
3195 4616 0.01272
3195 5134 0.01140
3195 5191 0.01827
3195 5532 0.01135
3195 6158 0.01375
3195 7323 0.00774
3195 7628 0.01235
3195 7654 0.01912
3195 9461 0.00452
3194 8721 0.00933
3194 9798 0.01660
3193 4306 0.01003
3193 4438 0.01984
3193 6298 0.01342
3193 7210 0.01772
3193 8052 0.01445
3193 9309 0.01781
3193 9618 0.01830
3193 9858 0.00765
3192 3613 0.01033
3192 4625 0.01191
3192 5535 0.01863
3192 6200 0.01628
3192 6474 0.01450
3192 7433 0.00618
3192 8787 0.01330
3192 9189 0.01486
3192 9396 0.01658
3192 9568 0.01860
3191 4235 0.01461
3191 7024 0.01163
3191 7412 0.01234
3191 7627 0.01988
3191 8207 0.01685
3191 8827 0.00541
3190 4053 0.01637
3190 4286 0.01587
3190 4348 0.01941
3190 4845 0.01770
3190 6658 0.01043
3190 6845 0.01323
3190 7144 0.01412
3190 7933 0.00857
3190 8254 0.00305
3190 8865 0.01415
3190 9200 0.00323
3189 3652 0.00702
3189 4390 0.01507
3189 5000 0.00831
3189 5934 0.00187
3189 6038 0.01059
3189 6064 0.01913
3189 7207 0.01870
3189 7578 0.01496
3189 8669 0.01572
3189 9596 0.00124
3188 3367 0.01376
3188 5598 0.00524
3188 6576 0.01901
3188 6808 0.01929
3188 7398 0.00709
3188 7550 0.01607
3188 8185 0.00590
3188 8377 0.01207
3188 8399 0.01966
3188 8962 0.00765
3188 9617 0.00877
3188 9770 0.01115
3188 9821 0.00468
3187 4634 0.00560
3187 5109 0.01468
3187 5746 0.01388
3187 7552 0.00268
3187 8526 0.01709
3187 9602 0.01488
3186 3734 0.01910
3186 4074 0.01841
3186 4255 0.01009
3186 5344 0.01401
3186 6634 0.01751
3185 4051 0.00621
3185 5241 0.01210
3185 6733 0.01949
3185 9114 0.01952
3185 9322 0.01971
3184 3304 0.01696
3184 4249 0.01384
3184 4301 0.01668
3184 4368 0.00844
3184 4532 0.00517
3184 4988 0.01745
3184 5590 0.01314
3184 5614 0.01966
3184 6992 0.01368
3184 7777 0.01222
3184 8357 0.01967
3184 8452 0.01182
3184 8506 0.01647
3184 9625 0.01232
3184 9856 0.01436
3183 3493 0.01284
3183 4252 0.01885
3183 8259 0.01671
3183 8369 0.01886
3183 8530 0.01898
3182 4501 0.01202
3182 6743 0.00790
3182 7900 0.02000
3182 8003 0.01762
3182 8591 0.01275
3182 8710 0.01979
3182 8802 0.01557
3182 8975 0.01493
3181 3509 0.00537
3181 4403 0.00681
3181 6223 0.01186
3181 8215 0.01268
3181 8926 0.01832
3181 9285 0.00748
3181 9431 0.00599
3180 3391 0.01988
3180 4246 0.01078
3180 4683 0.00688
3180 5004 0.01096
3180 5503 0.00968
3180 8886 0.00708
3180 9561 0.01025
3179 5536 0.01621
3179 6226 0.01461
3179 7040 0.01024
3179 7341 0.01716
3179 8514 0.00995
3179 8819 0.00990
3179 8968 0.01329
3179 9017 0.01177
3178 3643 0.01083
3178 4331 0.01577
3178 4589 0.01856
3178 4622 0.01298
3178 5378 0.01618
3178 5586 0.01733
3178 6633 0.00865
3178 8614 0.01921
3177 4922 0.01416
3177 6568 0.01332
3177 9239 0.01054
3176 4119 0.01167
3176 4707 0.01912
3176 4921 0.00894
3176 5594 0.01764
3176 5709 0.01453
3176 5742 0.01668
3176 9225 0.01849
3176 9563 0.01219
3176 9907 0.01745
3175 6735 0.01960
3175 7544 0.01799
3175 7573 0.01098
3175 9455 0.01515
3174 3322 0.01645
3174 4772 0.00722
3174 4814 0.01219
3174 5373 0.01852
3174 6094 0.01675
3174 6133 0.00588
3174 6285 0.01617
3174 6968 0.01833
3174 7996 0.01272
3174 8120 0.01933
3174 9253 0.01584
3174 9506 0.00729
3174 9711 0.01537
3173 3578 0.01416
3173 4211 0.00979
3173 8135 0.01833
3173 8551 0.01517
3173 8758 0.01681
3172 3193 0.00720
3172 4306 0.00419
3172 4438 0.01659
3172 5207 0.01970
3172 5706 0.01907
3172 5914 0.01970
3172 6298 0.01967
3172 6967 0.01803
3172 7210 0.01228
3172 9309 0.01935
3172 9858 0.01485
3171 4205 0.00609
3171 6324 0.01883
3171 6479 0.01764
3171 6723 0.01503
3171 6906 0.01949
3171 7765 0.01784
3171 7860 0.00916
3171 8509 0.01960
3171 9492 0.01419
3170 3658 0.01499
3170 4223 0.00981
3170 4454 0.00315
3170 4724 0.01442
3170 4836 0.01106
3170 6778 0.00457
3170 7205 0.01390
3170 7711 0.01438
3170 8578 0.00497
3170 8776 0.00754
3169 4341 0.01109
3169 4364 0.00316
3169 5880 0.01824
3169 6401 0.01647
3169 6525 0.00264
3168 3291 0.00342
3168 5208 0.01255
3168 5594 0.01320
3168 6052 0.01879
3168 6732 0.01121
3168 7203 0.01987
3168 8069 0.01616
3168 8463 0.01328
3168 8943 0.01095
3167 3230 0.01851
3167 3470 0.01003
3167 3607 0.01753
3167 3995 0.01740
3167 4960 0.00906
3167 6151 0.01148
3167 6309 0.00707
3167 7124 0.00474
3167 7540 0.01746
3167 8470 0.01053
3167 8997 0.01928
3167 9643 0.01902
3166 6788 0.01559
3166 7526 0.01788
3166 7732 0.01954
3166 8013 0.01528
3165 6763 0.01908
3165 7394 0.01247
3165 7565 0.01763
3165 7948 0.01519
3165 8409 0.01821
3165 8979 0.01478
3165 9331 0.00138
3164 3710 0.01902
3164 4834 0.01145
3164 5102 0.01975
3164 6113 0.01070
3164 6169 0.01055
3164 6776 0.01729
3164 7770 0.01960
3163 3255 0.01132
3163 3303 0.01633
3163 6937 0.01353
3162 3451 0.01393
3162 5793 0.01897
3162 6718 0.01832
3162 7061 0.01564
3162 7109 0.01480
3162 7408 0.01917
3162 7659 0.00548
3162 8134 0.01647
3162 8204 0.01551
3161 7025 0.01022
3161 8414 0.01981
3161 9061 0.01704
3161 9156 0.01981
3161 9742 0.01032
3161 9837 0.01854
3160 4305 0.01228
3160 4742 0.01196
3160 5966 0.01797
3160 7943 0.01619
3160 8701 0.01820
3160 8824 0.01990
3160 9386 0.00639
3160 9705 0.00763
3160 9964 0.01156
3159 3799 0.00768
3159 4133 0.01878
3159 4324 0.00342
3159 4847 0.01787
3159 5979 0.01858
3159 7480 0.01838
3159 9693 0.01215
3158 3754 0.00669
3158 4755 0.01930
3158 4980 0.01940
3158 5329 0.01288
3158 5577 0.01716
3158 7089 0.01855
3158 7168 0.01583
3158 8417 0.01964
3158 9141 0.00472
3158 9639 0.01118
3158 9851 0.01612
3157 3458 0.01761
3157 3704 0.00587
3157 3906 0.01624
3157 4881 0.00734
3157 4951 0.00926
3157 6194 0.01533
3157 6700 0.01000
3157 7380 0.01231
3157 7436 0.01808
3157 8755 0.01776
3156 5661 0.01250
3156 7544 0.01474
3156 8198 0.01809
3156 9117 0.00852
3155 3789 0.01783
3155 3803 0.01605
3155 4084 0.01417
3155 5045 0.00820
3155 6092 0.01144
3155 6100 0.00757
3155 6695 0.01969
3155 7841 0.00828
3155 8108 0.00268
3155 8796 0.01828
3155 8885 0.00233
3155 9640 0.01229
3154 4565 0.01617
3154 4602 0.01338
3154 6165 0.01859
3154 7146 0.01654
3154 7927 0.01708
3154 8922 0.01976
3154 8951 0.01398
3154 9867 0.00545
3153 3756 0.01823
3153 4077 0.01611
3153 6448 0.01872
3153 8354 0.01666
3153 9308 0.01492
